mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
naive,256,0.5,0.0001,0.0001,90,10000,2000.0,5.0,bayes,0.26658754961648407,0.9259881422924902,0.3057590253382166,0.1086406556208801,0.15128262095602688,0.060813034891375906,0.04704181859991459
naive,128,0.3,0.0001,0.0001,90,5000,1000.0,5.0,bayes,0.3387004266968714,0.808201581027668,0.49708498393003964,0.2856939248173882,0.28063849059183427,0.13647136273864385,0.024112217075654543
rehearsal,128,0.3,0.001,1e-05,90,10000,500.0,10.0,bayes,0.9324399078730625,0.9763241106719368,0.9715785933178862,0.9234099412079102,0.9140874677422112,0.9107307439104674,0.8985085903879636
rehearsal,64,0.3,0.0005,0.0001,60,5000,1000.0,2.0,bayes,0.6958682503097876,0.7835573122529644,0.7932767770386426,0.5471405665419562,0.6295694973766514,0.6953258722843977,0.7263394763641142
rehearsal,128,0.0,0.0005,1e-05,90,2000,2000.0,2.0,bayes,0.5597308301475095,0.9646047430830039,0.8885006353240152,0.645180830215571,0.32948233725838705,0.27040816326530615,0.26020827173877337
rehearsal,128,0.3,0.0001,1e-05,60,5000,2000.0,10.0,bayes,0.27808245774662854,0.7439130434782608,0.45904028701696686,0.12994833422412258,0.10421615709329551,0.10401579986833442,0.1273611247987911
rehearsal,128,0.5,0.0001,0.0,90,2000,1000.0,10.0,bayes,0.3756208383144615,0.4473320158102767,0.423163166155916,0.4107963655799038,0.3852477227282826,0.3446181698485846,0.24256758976380538
rehearsal,64,0.5,0.0005,1e-05,90,10000,1000.0,5.0,bayes,0.8804592249415117,0.8282806324110672,0.8926676134240227,0.9065027614466418,0.9013381641686463,0.8767939433838051,0.8771722348148878
rehearsal,256,0.3,0.0001,0.0001,120,5000,2000.0,5.0,bayes,0.775186594916069,0.7688537549407115,0.8982547275581134,0.7949225013361838,0.765129116606566,0.7008229098090849,0.723136559245754
rehearsal,128,0.3,0.0005,0.0001,90,5000,2000.0,10.0,bayes,0.8630619205485398,0.9590711462450593,0.9293856043052545,0.8510778549795118,0.8310119118828294,0.8000164581961817,0.8078085476824021
rehearsal,256,0.3,0.0005,0.0001,90,10000,1000.0,5.0,bayes,0.9349747646252274,0.9844466403162055,0.9735406233649749,0.9290397292000713,0.9202399466785158,0.8998025016458197,0.9027791465457771
rehearsal,256,0.5,0.0001,0.0001,120,10000,1000.0,10.0,bayes,0.8820968486796321,0.9725098814229249,0.7670603184094477,0.8788526634598254,0.8947584297506537,0.8886767610269914,0.8907230380079498
rehearsal,128,0.3,0.001,1e-05,120,5000,2000.0,10.0,bayes,0.8821976763543521,0.9947233201581027,0.9471186187308468,0.8188847318724389,0.8223813511527353,0.8604180381830151,0.8496599980289741
rehearsal,128,0.3,0.0005,0.0001,90,5000,1000.0,5.0,bayes,0.8520243112247091,0.9851383399209486,0.8815494431571866,0.8294494922501336,0.8268589886008237,0.7836570111915734,0.8054925922275878
rehearsal,256,0.3,0.0005,0.0001,90,5000,1000.0,10.0,bayes,0.8659157069490887,0.9815810276679842,0.9290305702967336,0.8272225191519686,0.8346179481482747,0.8037195523370638,0.8193226240925068
rehearsal,128,0.5,0.0001,1e-05,90,5000,1000.0,5.0,bayes,0.6587347787691854,0.8533596837944664,0.890425293370207,0.572813112417602,0.5531762172508673,0.5405365371955234,0.542097828586446
rehearsal,128,0.3,0.0001,1e-05,90,5000,500.0,10.0,bayes,0.4557764216185183,0.6417786561264822,0.4045145377083489,0.3634776411900944,0.39008425478098885,0.4729756418696511,0.4618277980355442
ewc,128,0.0,0.001,0.0,60,2000,500.0,5.0,bayes,0.2617674511977887,0.9773122529644269,0.3113087674714104,0.05335827543203278,0.091911199220686,0.13471033574720212,0.0020038763509740154
ewc,64,0.5,0.001,0.0001,120,10000,500.0,10.0,bayes,0.1982262510740104,0.9755731225296442,0.05471260931310262,0.04657046142882594,0.050211064207953786,0.060286372613561554,0.0020038763509740154
ewc,64,0.0,0.001,1e-05,90,2000,1000.0,10.0,bayes,0.24875640078993036,0.9823122529644269,0.23688242768517825,0.10443613041154463,0.08992873378565447,0.07697498354180382,0.0020038763509740154
ewc,256,0.5,0.0005,1e-05,60,5000,2000.0,10.0,bayes,0.2570731738144883,0.9768774703557312,0.25095298602287164,0.1692321396757527,0.08514347239075078,0.058229098090849245,0.0020038763509740154
ewc,64,0.3,0.0005,1e-05,120,10000,500.0,5.0,bayes,0.17641814919043167,0.8270750988142292,0.05598325734359818,0.04819169784429004,0.04462256250747697,0.041491112574061885,0.041145166058933674
ewc,128,0.5,0.0001,0.0001,120,10000,500.0,5.0,bayes,0.1875363612660459,0.9095059288537549,0.054488377307721055,0.05195082843399252,0.040315827252063646,0.051250822909809084,0.01770638283893433
ewc,64,0.5,0.0005,0.0001,60,5000,1000.0,10.0,bayes,0.2523403262210065,0.5521739130434783,0.42110770610658493,0.2611972207375735,0.20398885717703757,0.041902567478604345,0.033671692782760096
ewc,256,0.5,0.0005,1e-05,90,5000,1000.0,10.0,bayes,0.2195717843541171,0.9726877470355731,0.17916137229987295,0.04657046142882594,0.08382752550715225,0.03317972350230415,0.0020038763509740154
ewc,256,0.0,0.0001,0.0001,120,2000,500.0,10.0,bayes,0.2649080462827646,0.9042885375494071,0.25216757605202184,0.07872795296632816,0.12173363184249654,0.12235023041474655,0.11018034887158766
ewc,256,0.5,0.0001,1e-05,120,5000,500.0,5.0,bayes,0.21960268930774796,0.9256719367588933,0.054488377307721055,0.08122216283627294,0.10725821612291286,0.09772876892692561,0.0512466738937617
ewc,256,0.3,0.0001,0.0001,120,5000,1000.0,5.0,bayes,0.22753277021091978,0.9789130434782609,0.054488377307721055,0.06898271868875824,0.08661323124775691,0.08494075049374589,0.09125850004927565
ewc,256,0.5,0.0005,1e-05,60,5000,1000.0,10.0,bayes,0.22483004961837905,0.9818379446640316,0.13351147320427537,0.05537145911277392,0.11583750619520448,0.060418038183015145,0.0020038763509740154
ewc,256,0.5,0.0001,1e-05,60,10000,2000.0,5.0,bayes,0.22253350725346596,0.8045454545454546,0.14436803946483295,0.10505968287903082,0.08833934339377575,0.08556616194865042,0.10732236128905095
ewc,256,0.5,0.0001,1e-05,120,2000,500.0,10.0,bayes,0.22937831786860974,0.956699604743083,0.18160923835862172,0.06908961339747016,0.08584417138071881,0.08087557603686636,0.002151703294898328
ewc,256,0.0,0.0001,1e-05,120,10000,500.0,5.0,bayes,0.3637883801450201,0.9642687747035573,0.6664175199940204,0.25303759130589704,0.09512416044297849,0.10457537853851218,0.0993068558851549
si,128,0.3,0.0005,1e-05,60,2000,1000.0,5.0,bayes,0.4373521804170051,0.8587154150197629,0.8194745496673892,0.5369677534295386,0.37711277835694634,0.029838709677419355,0.0020038763509740154
si,64,0.5,0.0001,0.0001,90,10000,2000.0,10.0,bayes,0.22917416040962083,0.48790513833992094,0.488844457732267,0.1063958667379298,0.09252644711431647,0.09205069124423963,0.10732236128905095
si,256,0.3,0.0001,0.0,120,2000,2000.0,2.0,bayes,0.30370785295481073,0.9476877470355731,0.4948613498766724,0.07935150543381436,0.10107155674807308,0.1250658327847268,0.07420912585000493
si,128,0.3,0.0005,1e-05,60,10000,1000.0,5.0,bayes,0.2206229251936446,0.9234584980237154,0.2045182749084386,0.04657046142882594,0.08457949515492284,0.06259052007899935,0.0020203015669656055
si,256,0.0,0.001,0.0,120,5000,500.0,5.0,bayes,0.21397279626224142,0.9989920948616601,0.054488377307721055,0.04657046142882594,0.0746842581990327,0.06821922317314022,0.04088236260306823
si,128,0.5,0.0001,1e-05,60,5000,1000.0,10.0,bayes,0.2646258268914657,0.7152964426877471,0.5153598923686374,0.18024229467308034,0.09093705672243775,0.056863067807768265,0.029056207089123223
si,128,0.3,0.0001,0.0001,60,2000,1000.0,10.0,bayes,0.17781338031412086,0.7792292490118577,0.060561327453471855,0.05542490646712988,0.05417599507801685,0.05699473337722186,0.060494070497027035
si,64,0.3,0.0001,1e-05,120,5000,1000.0,10.0,bayes,0.2682746632419209,0.5150395256916996,0.4888257717318185,0.37359700694815606,0.06772853895715482,0.06950296247531271,0.09495417364738347
si,256,0.3,0.0005,0.0,90,2000,2000.0,5.0,bayes,0.24153942647515816,0.9823517786561264,0.17064055609537335,0.07113842864778193,0.08473330712833045,0.09965437788018433,0.04071811044315233
si,256,0.3,0.0005,1e-05,120,5000,2000.0,5.0,bayes,0.22807723506497382,0.9856521739130435,0.22333507736004185,0.04657046142882594,0.0740519200861347,0.03684990125082291,0.0020038763509740154
si,64,0.3,0.0001,0.0001,90,10000,2000.0,5.0,bayes,0.20053097768490225,0.5504150197628459,0.3828574631885791,0.08382326741492963,0.06181532309059525,0.058179723502304145,0.06609506915015932
si,64,0.3,0.0001,0.0001,120,2000,2000.0,2.0,bayes,0.20925287671844772,0.5519762845849803,0.34883025637192616,0.15061464457509352,0.07001862833900159,0.06477946017116525,0.06929798626851943
si,128,0.3,0.0005,0.0001,90,2000,1000.0,2.0,bayes,0.20870878569648388,0.9270750988142292,0.08589954406158906,0.054641011936575806,0.08134944371336285,0.10128373930217248,0.0020038763509740154
si,128,0.3,0.0005,0.0001,90,5000,2000.0,10.0,bayes,0.23919425324678192,0.9675296442687747,0.20094924882278198,0.08152503117762337,0.0852972843641584,0.0978604344963792,0.0020038763509740154
si,128,0.5,0.0001,1e-05,90,5000,1000.0,5.0,bayes,0.19016646489604627,0.5605138339920949,0.1927834666268032,0.07138784963477642,0.11433356689966333,0.13074391046741277,0.07123616175552709
gen_replay,128,0.5,0.0001,1e-05,120,10000,500.0,2.0,bayes,0.8997209932349971,0.9576086956521739,0.8992637715823305,0.8962765009798682,0.904858749337754,0.8775016458196182,0.8628165960382379
gen_replay,256,0.5,0.0005,0.0001,90,5000,1000.0,2.0,bayes,0.8594603746081749,0.986501976284585,0.9013005456312131,0.8202387315161233,0.8323449489856954,0.804970375246873,0.8114056699845603
gen_replay,64,0.0,0.0005,0.0001,60,2000,2000.0,2.0,bayes,0.5472310735960818,0.5699604743083004,0.7098437850362509,0.760555852485302,0.5503221506331927,0.378818301514154,0.31388587759929043
gen_replay,128,0.5,0.0005,0.0001,90,5000,500.0,10.0,bayes,0.8244862442503825,0.9741699604743083,0.9030570296733688,0.7623730625334046,0.7606002085006751,0.7642363396971692,0.7824808646233697
gen_replay,256,0.0,0.0005,0.0001,90,10000,500.0,5.0,bayes,0.9353006999415135,0.9893478260869565,0.9756147694147544,0.9310172813112417,0.9247688547844068,0.8937623436471362,0.897293124404586
gen_replay,256,0.3,0.0001,1e-05,90,10000,500.0,10.0,bayes,0.8574116363267299,0.921600790513834,0.722980043351521,0.8607518261179405,0.8909473108539983,0.8630678077682686,0.8851220393548175
gen_replay,128,0.3,0.0001,0.0001,120,5000,1000.0,5.0,bayes,0.6387238811330705,0.771699604743083,0.6513566036325585,0.654427222519152,0.602652402030318,0.5712639894667545,0.580943464406557
gen_replay,128,0.0,0.0005,1e-05,90,5000,1000.0,10.0,bayes,0.8305071216878162,0.963300395256917,0.8895470513491293,0.7626581150899697,0.7729222565925521,0.7897136273864385,0.8049012844518906
gen_replay,128,0.5,0.0005,1e-05,90,10000,2000.0,5.0,bayes,0.9363148700725775,0.9773517786561264,0.9605164810523955,0.9281667557455906,0.9291439509168903,0.9118499012508229,0.9108603528136395
gen_replay,128,0.3,0.0001,1e-05,90,5000,1000.0,10.0,bayes,0.23539258374373762,0.5519762845849803,0.38818297331639134,0.10481026189203635,0.12416044297848342,0.1152238314680711,0.12800170822246312
gen_replay,256,0.5,0.0005,0.0001,90,10000,2000.0,5.0,bayes,0.9371405213727964,0.9810869565217392,0.975110247402646,0.9266524140388384,0.9233332763659358,0.9090849242922976,0.9075753096153214
gen_replay,128,0.3,0.0001,1e-05,120,10000,2000.0,5.0,bayes,0.7726730429829178,0.7342885375494071,0.7641453023394873,0.7629431676465348,0.7853126655614991,0.7927913100724161,0.7965572747281626
gen_replay,64,0.3,0.0005,0.0001,90,10000,2000.0,5.0,bayes,0.892004753060311,0.7725098814229249,0.9363367964720831,0.9155888116871548,0.9240510655751714,0.8954246214614878,0.9081173417430439
gen_replay,128,0.5,0.0001,0.0001,90,10000,1000.0,5.0,bayes,0.6787415872402854,0.8212055335968379,0.5573473353763361,0.5113842864778193,0.6915899030984568,0.7323074391046741,0.7586150257875891
gen_replay,128,0.5,0.0005,1e-05,90,5000,2000.0,5.0,bayes,0.8500355272851898,0.9909288537549407,0.910680917856342,0.846570461428826,0.7912600618665937,0.7620803159973667,0.7986925528070694
naive,128,0.5,0.0005,0.0,6,10000,2000.0,5.0,hyperband,0.4936285927524524,0.5519762845849803,0.5218999925255998,0.4975948690539818,0.47801343291234427,0.4578341013824885,0.45445287605532014
naive,64,0.5,0.0001,0.0001,6,5000,500.0,10.0,hyperband,0.4880316151733816,0.5504743083003952,0.5142013603408326,0.48977373953322645,0.4697588570061354,0.4524358130348914,0.45154561282480865
naive,256,0.5,0.0005,0.0,6,10000,1000.0,2.0,hyperband,0.4534466825431767,0.5047233201581027,0.5483033111592794,0.45423124888651345,0.4012954386204775,0.40083936800526665,0.41128740842942085
naive,64,0.5,0.0005,0.0,6,10000,2000.0,10.0,hyperband,0.35026127044929006,0.5985177865612649,0.5331863367964721,0.3496882237662569,0.3233127681028148,0.14412442396313363,0.1527380835057981
naive,64,0.3,0.001,0.0,6,5000,500.0,2.0,hyperband,0.33145099895085833,0.5473913043478261,0.5502279692054712,0.26488508818813467,0.21731922820569788,0.2260533245556287,0.1828290792023915
naive,128,0.3,0.0001,1e-05,6,2000,1000.0,10.0,hyperband,0.33045604277243396,0.5338142292490119,0.48329471559907317,0.35961161589168,0.3077777587886453,0.15018104015799869,0.14805689694819488
naive,256,0.5,0.001,0.0001,6,2000,2000.0,2.0,hyperband,0.29809159785917777,0.7743873517786561,0.5620748934897974,0.19960805273472296,0.0880317194469605,0.08112244897959184,0.08332512072533754
naive,64,0.5,0.001,0.0001,6,10000,500.0,2.0,hyperband,0.2816899742377856,0.7437351778656126,0.435608042454593,0.1309638339568858,0.12971476424042522,0.12857142857142856,0.12154659833776814
naive,128,0.3,0.0001,1e-05,6,5000,1000.0,5.0,hyperband,0.2573994237729474,0.44804347826086954,0.3979183795500411,0.38726171387849634,0.12209252644711431,0.09504608294930876,0.0940343615518544
naive,64,0.5,0.0005,0.0,18,5000,2000.0,10.0,hyperband,0.5817907339404539,0.6284782608695653,0.6091075566185814,0.6063067878140032,0.5643532206518209,0.5383475971033574,0.5441509805853947
naive,256,0.0,0.0005,1e-05,18,2000,500.0,10.0,hyperband,0.5802263810334468,0.9242885375494071,0.8837170192092084,0.6081239978621058,0.43347632150120485,0.39631336405529954,0.2354390460234552
naive,256,0.3,0.0005,0.0,18,2000,2000.0,10.0,hyperband,0.40112560054463753,0.5650592885375494,0.6945399506689588,0.4068768929271334,0.18874438159041582,0.2740783410138249,0.2774547485299432
naive,128,0.5,0.0005,0.0,18,10000,500.0,2.0,hyperband,0.3711908054702527,0.7347233201581028,0.7938934150534419,0.5785854266880456,0.04076017295301899,0.039252797893350885,0.03992970007555599
naive,256,0.5,0.0005,0.0001,18,2000,1000.0,2.0,hyperband,0.33189572115753263,0.9777865612648221,0.7081620449958891,0.1066631035097096,0.08998000444345701,0.07297564186965108,0.03580697086166683
naive,64,0.5,0.0005,0.0001,18,5000,2000.0,10.0,hyperband,0.3058953995977112,0.45484189723320156,0.44102698258464756,0.2572599323000178,0.23165792217114145,0.23406846609611587,0.2165171972011432
naive,256,0.0,0.001,1e-05,54,10000,2000.0,5.0,hyperband,0.28812404346393783,0.9899407114624506,0.42054712609313105,0.2003563156957064,0.08538273546049596,0.03051349572086899,0.0020038763509740154
naive,256,0.3,0.0005,0.0,54,5000,2000.0,5.0,hyperband,0.2842886000751369,0.9764822134387352,0.4134464459227147,0.08189916265811509,0.08507511151368072,0.13104015799868335,0.017788508918892283
naive,64,0.0,0.0005,0.0001,162,5000,500.0,10.0,hyperband,0.25818159131789387,0.878498023715415,0.49889752597354065,0.04657046142882594,0.049288192367508074,0.0738314680710994,0.0020038763509740154
rehearsal,256,0.5,0.001,0.0,6,10000,1000.0,5.0,hyperband,0.8206173521376545,0.9690711462450593,0.7581470961955303,0.9059861036878675,0.811084716216909,0.7356319947333773,0.7437830557471831
rehearsal,256,0.0,0.0005,0.0001,6,10000,2000.0,10.0,hyperband,0.8011837663404852,0.832707509881423,0.821642125719411,0.6884375556743274,0.7999077128159554,0.831714944042133,0.8326927499096614
rehearsal,256,0.5,0.001,0.0,6,10000,1000.0,2.0,hyperband,0.778604813920745,0.6239525691699604,0.6984266387622393,0.8173882059504721,0.8518961598277306,0.8249835418038183,0.8549817680102494
rehearsal,256,0.3,0.0005,0.0,6,2000,500.0,2.0,hyperband,0.6733191502281334,0.7664426877470356,0.8354323940503775,0.7614288259397827,0.5986703809409875,0.5424621461487821,0.5354784665418351
rehearsal,128,0.5,0.001,1e-05,6,10000,2000.0,10.0,hyperband,0.6398344495274673,0.6722332015810276,0.6685103520442485,0.5901656867985035,0.6379266145984653,0.6191902567478604,0.6509805853946979
rehearsal,256,0.0,0.0005,0.0,6,5000,1000.0,5.0,hyperband,0.5665827117089373,0.48367588932806327,0.4697286792734883,0.6213076786032424,0.5986020200639174,0.6181369321922318,0.6080450707926809
rehearsal,256,0.0,0.0005,0.0,6,5000,500.0,10.0,hyperband,0.5212005106875643,0.5013241106719367,0.46524403916585694,0.49877071084981295,0.5087587373746005,0.5603851217906517,0.5927203442725272
rehearsal,128,0.3,0.0005,0.0001,6,10000,2000.0,5.0,hyperband,0.5052998099676141,0.6525098814229249,0.6546266537110397,0.6518439337252806,0.36174867123545196,0.33890717577353524,0.3721625439374528
rehearsal,128,0.0,0.0005,0.0001,6,2000,1000.0,2.0,hyperband,0.4748546302332748,0.5639723320158103,0.6214776889154645,0.4762337430963834,0.4333737801855998,0.3795424621461488,0.37452777504024176
rehearsal,128,0.5,0.001,0.0,18,5000,2000.0,5.0,hyperband,0.8219249843203027,0.868596837944664,0.884221541221317,0.8310172813112418,0.8228086066344231,0.764795918367347,0.7601097204428239
rehearsal,256,0.0,0.001,0.0,18,5000,2000.0,10.0,hyperband,0.7956677992331366,0.9734189723320158,0.7215038493160923,0.7489755923748441,0.7734178729513099,0.7740289664252797,0.7826615419992773
rehearsal,256,0.3,0.0005,1e-05,18,5000,500.0,5.0,hyperband,0.7765231639550377,0.9755335968379447,0.6908961805815084,0.7905576340637805,0.7576436005673953,0.7256912442396314,0.7188167274399658
rehearsal,128,0.0,0.0005,0.0001,18,5000,1000.0,2.0,hyperband,0.7636859656904756,0.8243478260869566,0.9284139322819344,0.5932300017815785,0.7384000136721754,0.7412606978275181,0.7564633224926908
rehearsal,256,0.5,0.0005,0.0,18,5000,500.0,5.0,hyperband,0.6972604669093108,0.619308300395257,0.9216309141191419,0.7268662034562623,0.6620409139849264,0.6210335747202107,0.6326828947800663
rehearsal,128,0.5,0.0005,1e-05,18,5000,2000.0,2.0,hyperband,0.5890084580148057,0.46768774703557314,0.4972718439345242,0.6114911811865312,0.682207372720592,0.6676431863067808,0.6077494169048323
rehearsal,256,0.3,0.001,1e-05,54,10000,1000.0,5.0,hyperband,0.9356353734823791,0.982193675889328,0.9735779953658719,0.9253340459647248,0.9248201254422094,0.9077024358130349,0.9001839624191058
rehearsal,256,0.0,0.001,1e-05,54,10000,500.0,5.0,hyperband,0.9351264716519859,0.9940118577075099,0.9704200612900815,0.9217530732228755,0.9269393126313811,0.8982389730085583,0.8993955520515095
rehearsal,256,0.0,0.0005,0.0001,162,10000,500.0,10.0,hyperband,0.9383177859446716,0.9976086956521739,0.9779131474699155,0.9316586495635133,0.9233332763659358,0.8986998025016458,0.9006931441148451
ewc,256,0.3,0.001,1e-05,6,10000,2000.0,2.0,hyperband,0.6332673499304711,0.7525098814229249,0.7767770386426489,0.6240156778906111,0.49829952318288245,0.521774193548387,0.6262277848953713
ewc,128,0.5,0.001,0.0,6,5000,500.0,5.0,hyperband,0.5673642219734426,0.8541501976284585,0.8461581583077958,0.7689649029039729,0.31656213149214707,0.29820605661619487,0.32014388489208634
ewc,128,0.0,0.001,0.0001,6,5000,1000.0,5.0,hyperband,0.4575536055336454,0.5237747035573123,0.5257119366170865,0.4867806876892927,0.4099601797891067,0.4053159973666886,0.3937781281823856
ewc,256,0.0,0.001,0.0001,6,5000,500.0,5.0,hyperband,0.4290021310046635,0.9753162055335969,0.7208124672994992,0.38277213611259575,0.3318578777365714,0.10849242922975642,0.05476167011596202
ewc,64,0.3,0.001,0.0,6,2000,1000.0,10.0,hyperband,0.411980469015024,0.5512845849802371,0.44184916660438,0.40012471049349724,0.370208329772871,0.3588874259381172,0.3495285963010414
ewc,64,0.5,0.0005,1e-05,6,10000,500.0,10.0,hyperband,0.4009779838187189,0.5438735177865612,0.4532289408774946,0.37872795296632816,0.3552031172559944,0.3382488479262673,0.3365855260996682
ewc,64,0.0,0.0005,0.0001,6,10000,2000.0,10.0,hyperband,0.4009615465919571,0.4480237154150198,0.42269601614470437,0.4015677890611081,0.3879650675918172,0.3733377221856485,0.3721789691534444
ewc,128,0.0,0.001,0.0,6,5000,2000.0,2.0,hyperband,0.39821711086435013,0.5113833992094862,0.4977203079452874,0.4557277748084803,0.3311059080888008,0.2972514812376564,0.29611379389638975
ewc,64,0.0,0.0001,1e-05,6,5000,1000.0,5.0,hyperband,0.3838405130488986,0.8830434782608696,0.5643172135436131,0.2257438090147871,0.21429425939534805,0.20702764976958526,0.20861666830918826
ewc,64,0.3,0.0001,0.0,18,5000,1000.0,5.0,hyperband,0.42880473413355497,0.6072727272727273,0.5024665520591972,0.4758596116158917,0.4173602447319399,0.2850888742593812,0.2847803948621924
ewc,64,0.3,0.0001,1e-05,18,10000,1000.0,2.0,hyperband,0.40945154856869453,0.44903162055335966,0.43403841841692203,0.4146623908783182,0.4003896569992993,0.37955892034233046,0.3790282842219375
ewc,64,0.3,0.001,0.0001,18,2000,500.0,5.0,hyperband,0.3636463165441144,0.6783596837944664,0.45048209881157036,0.3473365401745947,0.28561174439868064,0.2195687952600395,0.20051903682533426
ewc,64,0.0,0.0001,0.0001,18,10000,2000.0,5.0,hyperband,0.34468951604831494,0.5518774703557312,0.37172060692129455,0.34812043470514875,0.27289662126365083,0.26282093482554314,0.2607010282185211
ewc,128,0.0,0.0005,1e-05,18,5000,500.0,2.0,hyperband,0.3325935523677414,0.8862845849802371,0.8503811944091486,0.09604489577765901,0.06653222360842889,0.05785055957867018,0.03846785585230446
ewc,128,0.0,0.0001,0.0001,18,10000,2000.0,5.0,hyperband,0.33259143158419585,0.5059288537549407,0.5123701322968832,0.28877605558524855,0.2442534137712987,0.22959183673469388,0.2146282973621103
ewc,64,0.0,0.0001,0.0,54,5000,500.0,2.0,hyperband,0.44957387402848176,0.47274703557312253,0.48832124971970997,0.4694637448779619,0.44472168577922855,0.4142857142857143,0.40790381393515324
ewc,64,0.0,0.001,0.0,54,10000,1000.0,2.0,hyperband,0.3525085117537153,0.7781620553359684,0.8329845279916287,0.3564582219846784,0.08117854152068771,0.061570111915734034,0.004697611773594823
ewc,256,0.3,0.0001,0.0001,162,10000,1000.0,5.0,hyperband,0.22957302194369886,0.9908498023715415,0.11964646087151506,0.0786745056119722,0.05839727923709261,0.07172481895984201,0.058145264610229626
si,64,0.3,0.0005,1e-05,6,5000,500.0,5.0,hyperband,0.6274175411514543,0.7001383399209486,0.6808057403393377,0.6311776233743096,0.5907746996393963,0.5825378538512179,0.5790709897835157
si,256,0.5,0.0005,0.0001,6,10000,500.0,2.0,hyperband,0.6054417641420424,0.7144268774703557,0.707993870991853,0.7083734188491003,0.6715601661169313,0.5007899934167215,0.3295062580072928
si,64,0.0,0.001,0.0001,6,2000,2000.0,2.0,hyperband,0.5626688860667927,0.5497430830039526,0.5816017639584423,0.5995189738107963,0.6031309281698084,0.5342165898617511,0.5078019775960054
si,128,0.3,0.0001,0.0001,6,5000,500.0,5.0,hyperband,0.4980144210304201,0.5724308300395257,0.5315232827565588,0.5149118118653127,0.5031873258933912,0.43309743252139565,0.43293584310633687
si,128,0.0,0.0005,0.0,6,2000,500.0,10.0,hyperband,0.46319276483454797,0.5519762845849803,0.5218999925255998,0.4567789061108142,0.42805872199340317,0.41140552995391705,0.409037153838573
si,64,0.3,0.0001,1e-05,6,5000,2000.0,2.0,hyperband,0.4615248948402923,0.5529644268774704,0.501046416025114,0.4715481916978443,0.42648642182079194,0.4091836734693878,0.40792023915114484
si,64,0.3,0.0005,0.0,6,5000,2000.0,5.0,hyperband,0.4055566277025911,0.5519762845849803,0.47501681740040363,0.4251737039016569,0.35253704305026234,0.3164911125740619,0.3121448047041819
si,128,0.0,0.0001,1e-05,6,10000,1000.0,5.0,hyperband,0.4005512420817585,0.44681818181818184,0.42275207414604976,0.40309994655264564,0.3866662109274862,0.37249835418038185,0.371472684865806
si,256,0.3,0.0001,0.0,6,10000,2000.0,2.0,hyperband,0.37529616170426117,0.4750395256916996,0.4562934449510427,0.343399251737039,0.3367285902278126,0.32564186965108627,0.3146742879668868
si,64,0.5,0.001,0.0001,18,5000,500.0,10.0,hyperband,0.5760752022685881,0.6323913043478261,0.7703864264892742,0.63509709602708,0.5168595013074018,0.48629032258064514,0.4154265628593016
si,128,0.3,0.0001,0.0,18,10000,1000.0,10.0,hyperband,0.5192580658998734,0.5519762845849803,0.5498542491965019,0.5301086762871905,0.5084169329892503,0.48897300855826203,0.48621924378305575
si,64,0.5,0.0005,1e-05,18,5000,1000.0,5.0,hyperband,0.4393628026457532,0.5421343873517787,0.564877793557067,0.5101371815428469,0.48472988908447695,0.2631500987491771,0.2711474655891725
si,256,0.3,0.0005,0.0001,18,10000,2000.0,5.0,hyperband,0.42212213831556156,0.9598023715415019,0.8489797443755138,0.5805986103687868,0.051937176353972624,0.061668861092824226,0.029746066160770013
si,256,0.5,0.0001,0.0001,18,10000,500.0,5.0,hyperband,0.36136500805438215,0.5519762845849803,0.4774459974587039,0.403901656867985,0.3114008852733581,0.2328670177748519,0.19059820636641372
si,256,0.5,0.0005,1e-05,18,5000,500.0,10.0,hyperband,0.33592911533379266,0.9824308300395257,0.5335974288063383,0.08888295029396046,0.11520516808230649,0.1565009874917709,0.13895732728885385
si,256,0.3,0.0001,0.0,54,10000,1000.0,2.0,hyperband,0.5647221756782466,0.8316403162055336,0.8258651618207639,0.7576696953500802,0.35968075470408284,0.30913429888084265,0.30434282710817645
si,64,0.3,0.0005,0.0001,54,5000,500.0,2.0,hyperband,0.3462786470400319,0.971304347826087,0.927031168248748,0.051523249599144845,0.04443457009553432,0.04305464121132324,0.04032390525935416
si,128,0.5,0.0001,0.0,162,10000,500.0,2.0,hyperband,0.33309689532909853,0.5576679841897233,0.47742731145825545,0.2976483164083378,0.16481807461589731,0.2301678736010533,0.2708518117013239
gen_replay,128,0.5,0.001,1e-05,6,5000,2000.0,2.0,hyperband,0.7355719957277022,0.8607114624505929,0.8418416922042006,0.838161411010155,0.7426212978312512,0.5779624753127057,0.5521336355573075
gen_replay,256,0.5,0.0005,1e-05,6,10000,2000.0,2.0,hyperband,0.6000347772282738,0.7111264822134388,0.8571455265714927,0.4481204347051488,0.42517047493719345,0.5546741277156023,0.6039716172267665
gen_replay,256,0.5,0.001,0.0,6,5000,1000.0,10.0,hyperband,0.5731790968481375,0.9438537549407114,0.8149899095597578,0.3913771601639052,0.4119084647856032,0.43592824226464777,0.4410170493741993
gen_replay,128,0.0,0.001,0.0,6,2000,500.0,2.0,hyperband,0.5249742004818492,0.6129249011857707,0.690279542566709,0.7287012292891502,0.3927503289867209,0.36859776168531927,0.3565914391774252
