mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,eps_learn,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
gen_replay,256,0.0,0.0005,0.0,120,2000,500.0,10.0,False,random,0.7278682727328155,0.9995454545454545,0.8939943194558637,0.661838588989845,0.4116521114965905,0.6369486504279132,0.763230511481226
gen_replay,64,0.5,0.0005,1e-05,60,5000,1000.0,10.0,True,random,0.6927578179366892,0.5519762845849803,0.9033186336796472,0.7423124888651345,0.7391690735392135,0.6398617511520738,0.5799086757990868
naive,256,0.3,0.0001,0.0,120,5000,1000.0,5.0,False,bayes,0.20202784139260357,0.966699604743083,0.054488377307721055,0.04657046142882594,0.04072599251448396,0.10167873601053325,0.0020038763509740154
naive,128,0.5,0.001,0.0,90,10000,500.0,10.0,True,bayes,0.20937150289965342,0.9931818181818182,0.054488377307721055,0.04657046142882594,0.07594893442482867,0.08403554970375247,0.0020038763509740154
naive,64,0.3,0.0001,0.0,60,10000,2000.0,10.0,False,bayes,0.5504889536824548,0.7814229249011858,0.7899319829583676,0.8203812577944058,0.15039392955411618,0.3216919025674786,0.4391117243191748
naive,256,0.3,0.0005,0.0001,120,5000,500.0,5.0,False,bayes,0.20018444298095148,0.9998814229249012,0.054488377307721055,0.04657046142882594,0.07447917556782253,0.02368334430546412,0.0020038763509740154
naive,128,0.3,0.001,0.0001,90,5000,500.0,2.0,True,bayes,0.2021623018009372,0.9983794466403162,0.054488377307721055,0.04657046142882594,0.0852972843641584,0.026234364713627386,0.0020038763509740154
naive,128,0.5,0.0001,0.0,60,10000,1000.0,10.0,True,bayes,0.39030523175745535,0.5026284584980237,0.5844420360266088,0.40024942098699445,0.2410575427682737,0.3631336405529954,0.250320291711836
naive,64,0.5,0.0005,0.0001,90,10000,1000.0,5.0,True,bayes,0.21473697564874408,0.9590316205533597,0.10064279841542716,0.04657046142882594,0.08514347239075078,0.09502962475312705,0.0020038763509740154
naive,64,0.5,0.0001,1e-05,60,10000,1000.0,10.0,False,bayes,0.2802312863279181,0.8511462450592885,0.6320165931683982,0.07913771601639052,0.04072599251448396,0.03921988150098749,0.03914128970795966
naive,128,0.5,0.0005,1e-05,90,10000,1000.0,5.0,True,bayes,0.19969291432973305,0.9881422924901185,0.054488377307721055,0.04657046142882594,0.08519474304855332,0.021757735352205397,0.0020038763509740154
naive,256,0.5,0.0001,0.0001,90,10000,1000.0,10.0,True,bayes,0.21417246523720543,0.9551581027667985,0.054488377307721055,0.08430429360413326,0.08522892348708834,0.10385121790651744,0.0020038763509740154
naive,128,0.3,0.0001,1e-05,120,10000,2000.0,10.0,False,bayes,0.2518607826413694,0.9632213438735178,0.29449136706779283,0.04657046142882594,0.0850409310751457,0.08113890717577353,0.040701685227160736
naive,256,0.5,0.0001,1e-05,90,10000,1000.0,10.0,False,bayes,0.20433481354806857,0.8969762845849802,0.057739741385753794,0.08376982006057367,0.08519474304855332,0.08976300197498355,0.012565290233566572
naive,256,0.5,0.0001,1e-05,120,10000,1000.0,10.0,True,bayes,0.20025761941924222,0.9702173913043478,0.054488377307721055,0.04657046142882594,0.05626100182865346,0.07200460829493087,0.0020038763509740154
