mech,hidden_feats,dropout,lr,weight_decay,epochs_per_batch,buffer_size,ewc_lam,si_c,aggregator,method,avg_acc,batch1_acc,batch2_acc,batch3_acc,batch4_acc,batch5_acc,batch6_acc
rehearsal,128,0.3,0.0001,0.0,10,5000,500.0,5.0,mean,bayes,0.23822544407737156,0.6330237154150198,0.1771619702518873,0.17014074469980403,0.17363662775793415,0.13336076366030283,0.14202884267928123
rehearsal,128,0.5,0.0001,0.0,20,2000,1000.0,2.0,lstm,bayes,0.46362490219032715,0.6101581027667984,0.537129082891098,0.5039194726527704,0.47336489327158066,0.330348913759052,0.32682894780066357
rehearsal,64,0.3,0.0001,0.0,10,10000,500.0,10.0,gcn,bayes,0.2603827492056638,0.5234387351778657,0.3380110621122655,0.27217174416533046,0.16140003076239468,0.13304805793285057,0.13422686508327583
rehearsal,256,0.5,0.0005,0.0,15,10000,1000.0,2.0,mean,bayes,0.8168683901323295,0.6983399209486166,0.8472606323342552,0.8535542490646713,0.8442055611573497,0.8214944042132982,0.8363555730757859
rehearsal,64,0.5,0.0005,1e-05,20,10000,2000.0,2.0,gcn,bayes,0.517787117211098,0.6815415019762846,0.3593317886239629,0.4380010689470871,0.49382188573479396,0.5475312705727452,0.5864951874117145
rehearsal,64,0.3,0.0001,1e-05,15,10000,1000.0,2.0,pool,bayes,0.2921028883610468,0.4684387351778656,0.41056880185365124,0.2690361660431142,0.22008784372703502,0.1988808426596445,0.18560494070497027
rehearsal,64,0.5,0.0005,1e-05,10,10000,1000.0,2.0,mean,bayes,0.4985298290479104,0.5658498023715415,0.5066148441587562,0.5250311776233743,0.48044024404833113,0.4512672811059908,0.4619756249794685
rehearsal,256,0.5,0.0001,0.0001,15,10000,2000.0,5.0,lstm,bayes,0.7574422670699342,0.7277272727272728,0.7513080200313925,0.7580260110457866,0.7626339445935091,0.7635615536537196,0.7813968003679248
rehearsal,64,0.5,0.0001,1e-05,15,5000,2000.0,5.0,lstm,bayes,0.3647021466187111,0.6025296442687748,0.4972718439345242,0.34591127739176913,0.2618563396168373,0.24224818959842,0.23839558490194146
rehearsal,256,0.3,0.0005,0.0001,15,10000,2000.0,5.0,lstm,bayes,0.9025367486977345,0.9619762845849802,0.9459600867030421,0.890753607696419,0.855570556970246,0.8751152073732719,0.8858447488584474
rehearsal,64,0.3,0.0001,0.0001,15,10000,1000.0,5.0,lstm,bayes,0.20971278356601677,0.25114624505928856,0.2622393302937439,0.23144486014608945,0.20607386392767418,0.15120144832126398,0.15617095364804048
rehearsal,256,0.5,0.0005,0.0,15,5000,1000.0,5.0,gcn,bayes,0.8036846226341833,0.7647233201581027,0.8230622617534943,0.829306965971851,0.8164852255054432,0.794107965766952,0.794421996649256
rehearsal,128,0.3,0.0001,1e-05,15,10000,2000.0,5.0,pool,bayes,0.32379388024480676,0.43361660079051384,0.25719411017265864,0.278050953144486,0.308068292516193,0.32184002633311387,0.34399329851187543
rehearsal,256,0.5,0.0005,0.0001,20,10000,2000.0,10.0,gcn,bayes,0.8351355969165851,0.7474308300395257,0.8459339263024143,0.854373775164796,0.865995590723429,0.8409150757077024,0.8561643835616438
ewc,64,0.3,0.0005,1e-05,20,10000,500.0,10.0,mean,bayes,0.4846362730231866,0.5846442687747035,0.5394087749458106,0.5117762337430963,0.48378992702476376,0.41882817643186304,0.36937025721888245
ewc,64,0.3,0.0005,0.0,10,2000,1000.0,2.0,lstm,bayes,0.4524136310371834,0.7026086956521739,0.5110060542641452,0.43148049171566005,0.3700716080187309,0.3499341672152732,0.34938076935711704
ewc,64,0.0,0.001,0.0001,20,5000,1000.0,2.0,gcn,bayes,0.5093435512674834,0.5546640316205533,0.4930488078331714,0.4994833422412257,0.5480833319091484,0.5107965766951942,0.4499852173056076
ewc,64,0.3,0.0001,0.0001,15,5000,500.0,2.0,lstm,bayes,0.2400258405652158,0.5063636363636363,0.3059645713431497,0.2643506146445751,0.14258369934886264,0.1260533245556287,0.09483919713544234
ewc,128,0.5,0.0005,1e-05,15,5000,1000.0,10.0,gcn,bayes,0.4522043216787301,0.6399407114624506,0.5580760893938261,0.44687332977017635,0.4066104968126741,0.3455727452271231,0.3161525574061299
ewc,128,0.5,0.001,0.0001,20,5000,1000.0,10.0,mean,bayes,0.7033809154734668,0.8748221343873518,0.8459152403019657,0.6799572421165152,0.6318254063199631,0.6027649769585254,0.5850004927564797
ewc,64,0.5,0.001,0.0001,20,5000,1000.0,5.0,gcn,bayes,0.4810032379237547,0.7312252964426877,0.6109761566634277,0.4533939070016034,0.41496761403448806,0.3454081632653061,0.3300482901350153
ewc,128,0.5,0.0005,1e-05,20,10000,1000.0,10.0,gcn,bayes,0.6183145083630617,0.7595652173913043,0.7460759399058225,0.6521646178514163,0.5919197443303198,0.4881500987491771,0.47201143195033013
ewc,128,0.5,0.0005,1e-05,15,5000,1000.0,10.0,gcn,bayes,0.5353851022517985,0.6976482213438735,0.5858621720606921,0.5192588633529307,0.48925879719036797,0.47248189598420015,0.44780066357872605
ewc,128,0.5,0.0005,0.0001,20,5000,1000.0,10.0,pool,bayes,0.5563626047973388,0.9189130434782609,0.8086366694072801,0.4705683235346517,0.4623929725018372,0.3653884134298881,0.31227620643211457
ewc,128,0.5,0.0005,0.0001,20,10000,1000.0,10.0,pool,bayes,0.38225809367748714,0.7297430830039525,0.5248336945960087,0.33393907001603423,0.31910857416300653,0.2281435154707044,0.15778062481521632
ewc,256,0.5,0.0005,1e-05,20,10000,1000.0,10.0,gcn,bayes,0.641231474409805,0.705296442687747,0.6625495179011884,0.5904863709246392,0.614273751132227,0.6338051349572087,0.6409776288558194
ewc,128,0.5,0.001,0.0001,15,5000,1000.0,10.0,mean,bayes,0.6378731576504578,0.7170750988142293,0.7447118618730847,0.659665063246036,0.5988754635721977,0.5654377880184331,0.5414736703787655
ewc,128,0.5,0.0001,1e-05,20,5000,2000.0,5.0,lstm,bayes,0.3801485582193607,0.5469762845849803,0.46866357724792584,0.36602529841439513,0.34669218806077284,0.3063528637261356,0.24618113728195526
ewc,64,0.3,0.0001,1e-05,20,10000,1000.0,10.0,mean,bayes,0.22655274236046927,0.6635770750988143,0.258819792211675,0.13981827899518973,0.11293216891972724,0.1031599736668861,0.0810091652705233
si,64,0.5,0.0001,1e-05,15,5000,500.0,5.0,mean,bayes,0.2832422033834816,0.49806324110671935,0.3192503176620076,0.28719045073935506,0.23671662707432536,0.1878373930217248,0.17039519069675765
si,128,0.0,0.0001,1e-05,15,5000,2000.0,5.0,lstm,bayes,0.3138383794960576,0.5738339920948616,0.38683758128410195,0.2673971138428648,0.27351186915728126,0.22476958525345622,0.15668013534377978
si,256,0.5,0.0001,0.0,20,10000,500.0,5.0,mean,bayes,0.47049798510387203,0.6613438735177866,0.6098923686374168,0.45093532870122927,0.3998940406405414,0.3487820934825543,0.35214020564370424
si,256,0.3,0.0005,1e-05,20,10000,1000.0,5.0,pool,bayes,0.4879623412908416,0.9818181818181818,0.4658046191793109,0.2928024229467308,0.3198263633722421,0.4467412771560237,0.42078118327256003
si,64,0.0,0.0001,0.0001,15,5000,2000.0,5.0,gcn,bayes,0.32360648184599167,0.597707509881423,0.3083190073996562,0.28763584535898806,0.29507972587288295,0.23986175115207373,0.21303505141092605
si,128,0.5,0.0005,1e-05,15,10000,2000.0,5.0,pool,bayes,0.43513553227796087,0.7120158102766798,0.6744338141864116,0.3837163727062177,0.25076478731222124,0.25590849242922975,0.33397391675700533
si,64,0.3,0.0005,0.0001,20,10000,1000.0,5.0,gcn,bayes,0.5262638511500193,0.6319565217391304,0.5980267583526422,0.5657758774274007,0.48889990258575017,0.4537853851217907,0.419138661673401
si,128,0.5,0.0005,1e-05,15,10000,2000.0,5.0,mean,bayes,0.5414002564163259,0.6926679841897233,0.658382539801181,0.5691074291822554,0.4925742997282655,0.4280118499012508,0.4076574356952794
si,64,0.3,0.0005,1e-05,15,10000,1000.0,5.0,pool,bayes,0.4661160728004347,0.7089328063241107,0.6082666865984004,0.46951719223231786,0.38916138294054314,0.3415075707702436,0.27931079793699287
si,64,0.3,0.0005,1e-05,20,10000,2000.0,10.0,mean,bayes,0.22594038395899105,0.28758893280632414,0.30901038941624936,0.22675930874755032,0.2104831404986926,0.17918038183015142,0.14262015045497847
si,256,0.3,0.0005,1e-05,20,10000,1000.0,10.0,pool,bayes,0.5106784084662075,0.9726086956521739,0.4495851707900441,0.39203634420096206,0.41043870592859705,0.44626398946675444,0.3931375447587136
si,128,0.3,0.0001,1e-05,20,5000,1000.0,5.0,mean,bayes,0.25755298162477136,0.7854743083003952,0.24269377382465057,0.13534651701407446,0.12287867653341993,0.12990454246214614,0.12902007161394172
si,64,0.3,0.0001,0.0001,15,10000,2000.0,10.0,lstm,bayes,0.2316346920647083,0.5643478260869565,0.20461170491068092,0.17071084981293427,0.15890485874933774,0.14624753127057274,0.1449853815577675
si,256,0.5,0.0001,1e-05,20,10000,1000.0,5.0,mean,bayes,0.3417337719008453,0.5392490118577075,0.5158457283802975,0.28907892392659895,0.265376924785945,0.22093482554312047,0.2199172169114024
si,64,0.3,0.0001,1e-05,20,5000,2000.0,10.0,pool,bayes,0.22177088168346862,0.3974505928853755,0.3774758950594215,0.17552111170497062,0.13350879291781315,0.12045753785385122,0.1262113596793798
gen_replay,64,0.5,0.0001,1e-05,10,10000,1000.0,10.0,mean,bayes,0.16675570787262414,0.6352569169960475,0.10779953658718888,0.0937822911099234,0.07764086613231248,0.0424456879526004,0.04360894845767222
gen_replay,256,0.0,0.0005,0.0001,15,5000,1000.0,5.0,gcn,bayes,0.8754885918110556,0.8107114624505929,0.9235368861648853,0.9103509709602708,0.900432382547468,0.8553982883475971,0.8525015603955192
gen_replay,128,0.5,0.0005,1e-05,10,10000,2000.0,5.0,mean,bayes,0.49912294532635365,0.4382411067193676,0.4615255250766126,0.4577944058435774,0.5066224599661614,0.5442560895325872,0.5862980848198154
gen_replay,64,0.0,0.0005,1e-05,10,10000,500.0,10.0,pool,bayes,0.741456521496845,0.5578656126482213,0.6660811719859481,0.7403527525387493,0.8034795686428657,0.8377715602369981,0.8431884629282875
gen_replay,64,0.3,0.0005,1e-05,15,2000,2000.0,10.0,mean,bayes,0.7043403939220747,0.7141699604743083,0.7328462515883101,0.7230536255122039,0.7258387025105532,0.6738314680710994,0.6563023553759731
gen_replay,256,0.5,0.0005,1e-05,20,5000,2000.0,10.0,lstm,bayes,0.8535132252519371,0.9684782608695652,0.9253120562074894,0.8103866025298414,0.7879958299864988,0.8286208031599737,0.8002857987582537
gen_replay,256,0.5,0.0005,1e-05,20,5000,1000.0,10.0,gcn,bayes,0.7936836737753888,0.6843873517786562,0.8248374317960984,0.8352396223053625,0.8303795737699314,0.7987327188940092,0.788525344108275
gen_replay,256,0.0,0.0001,0.0001,15,5000,1000.0,5.0,pool,bayes,0.8100872160638323,0.8514822134387352,0.8581171985948127,0.811313023338678,0.7885598072223267,0.7630348913759052,0.7880161624125357
gen_replay,128,0.5,0.0005,0.0001,20,5000,2000.0,5.0,lstm,bayes,0.7362071270457946,0.623596837944664,0.7948277150758651,0.7688936397648316,0.7365029993334814,0.7417379855167874,0.751683584639138
gen_replay,64,0.5,0.0005,0.0001,20,5000,1000.0,10.0,pool,bayes,0.533032382444175,0.49302371541501977,0.540193586964646,0.5579903794762159,0.5737186608104182,0.5280283080974325,0.5052396439013173
gen_replay,256,0.3,0.0005,0.0001,15,5000,1000.0,10.0,gcn,bayes,0.7690694313192871,0.5862055335968379,0.7977427311458255,0.830696597185106,0.799360825799395,0.8050526662277815,0.7953582339607765
gen_replay,256,0.5,0.0005,0.0001,15,5000,1000.0,10.0,lstm,bayes,0.8429091404170289,0.9393280632411067,0.914586291950071,0.8415285943345805,0.7881667321791739,0.7855826201448322,0.7882625406524095
gen_replay,128,0.3,0.0001,0.0001,15,5000,1000.0,10.0,lstm,bayes,0.5475470807805647,0.5593873517786562,0.5257119366170865,0.5281489399608053,0.5599268538615351,0.5518268597761685,0.5602805426891364
gen_replay,128,0.5,0.0005,0.0001,20,5000,1000.0,10.0,pool,bayes,0.7896090841632422,0.853596837944664,0.8601913446445922,0.7729378229110992,0.7374771418317297,0.7782422646477946,0.7352090929995729
gen_replay,64,0.5,0.0001,1e-05,15,10000,1000.0,5.0,pool,bayes,0.34354503373899875,0.4408300395256917,0.36460124075042977,0.35002672367717796,0.3439235725394357,0.28609282422646476,0.27579580171479257
naive,256,0.0,0.0005,0.0,1,10000,500.0,2.0,lstm,hyperband,0.5203701466702191,0.780098814229249,0.5118656102847746,0.4898093711027971,0.44993420265582007,0.4443054641211323,0.4462074176275418
naive,256,0.0,0.0005,0.0001,1,2000,1000.0,5.0,pool,hyperband,0.45918760086521,0.538893280632411,0.49872935196950446,0.46803848209513627,0.4347922683848034,0.4088051349572087,0.40586708715219605
naive,128,0.3,0.001,0.0001,1,2000,2000.0,10.0,pool,hyperband,0.409826655881925,0.5268379446640317,0.49147918379550043,0.3765187956529485,0.3627057235144327,0.3503949967083608,0.3510232909562761
naive,256,0.5,0.0001,0.0001,1,5000,500.0,5.0,gcn,hyperband,0.4086070428090715,0.6413833992094862,0.47847372748336947,0.38683413504364866,0.34934117204723736,0.3026003949967084,0.2930094280739792
naive,128,0.0,0.0001,0.0,1,2000,1000.0,2.0,gcn,hyperband,0.40482319261279964,0.86300395256917,0.6569063457657524,0.406182077320506,0.1811050535778374,0.1662277814351547,0.15551394500837687
naive,64,0.5,0.001,0.0,1,2000,1000.0,5.0,mean,hyperband,0.3550603904858696,0.5508498023715415,0.43205770236938484,0.37402458578300374,0.2916616820193803,0.2543778801843318,0.22739069018757596
naive,256,0.0,0.0005,1e-05,1,5000,1000.0,5.0,pool,hyperband,0.3545553332497657,0.4736166007905138,0.38599671126392104,0.3371459112773918,0.3197067318373695,0.30939763001974985,0.30146841430964816
naive,256,0.0,0.0001,0.0001,1,10000,500.0,2.0,lstm,hyperband,0.3351540425624088,0.7632411067193676,0.538381044921145,0.43445572777480845,0.20945772734264181,0.03271889400921659,0.03266975460727309
naive,256,0.0,0.001,1e-05,1,2000,500.0,2.0,pool,hyperband,0.32889358127448953,0.4624308300395257,0.33233051797593244,0.3124354177801532,0.325585767265394,0.27481895984200133,0.26575999474393086
naive,128,0.0,0.001,0.0001,3,2000,2000.0,10.0,lstm,hyperband,0.5915913434326274,0.6483201581027668,0.6328014051872337,0.6029039729200071,0.5584741852237964,0.5353851217906518,0.5716632173713084
naive,128,0.0,0.001,0.0,3,5000,500.0,5.0,mean,hyperband,0.5791842780445473,0.568102766798419,0.5833769340010464,0.5818635310885445,0.5763676447968827,0.5702106649111257,0.5951841266712657
naive,256,0.0,0.001,1e-05,3,10000,1000.0,10.0,mean,hyperband,0.5042535444804069,0.5860079051383399,0.4937028178488676,0.5165864956351327,0.495821441389093,0.5198156682027649,0.4135869386682435
naive,64,0.3,0.001,0.0,3,10000,1000.0,2.0,lstm,hyperband,0.49934388810658703,0.6401383399209486,0.5289819866955677,0.513646891145555,0.46321330302667785,0.4323074391046741,0.417775368746099
naive,256,0.5,0.001,0.0,3,10000,1000.0,10.0,gcn,hyperband,0.49768938691748127,0.607509881422925,0.6073323865759773,0.5328879387137003,0.4856698511441902,0.3941737985516787,0.35856246509641604
naive,128,0.3,0.001,0.0,3,5000,1000.0,5.0,gcn,hyperband,0.431024755499195,0.6684387351778656,0.5039614320950744,0.48858008195261,0.3885119546083776,0.2763166556945359,0.2603396734667061
naive,256,0.3,0.001,0.0,9,10000,2000.0,5.0,mean,hyperband,0.7245019418717208,0.8124505928853755,0.8320315419687571,0.7390878318189916,0.6938970826995711,0.6509381171823568,0.6186064846752735
naive,256,0.0,0.001,0.0,9,2000,1000.0,10.0,pool,hyperband,0.5809421495310323,0.9930830039525692,0.779598624710367,0.44379119900231606,0.3808384461572642,0.4181533903884134,0.47018823297526363
naive,128,0.0,0.0005,0.0001,27,2000,2000.0,2.0,gcn,hyperband,0.8325726842498463,0.9601778656126482,0.9014687196352492,0.8084803135578122,0.7906448139729633,0.7740783410138249,0.7605860517065799
rehearsal,256,0.0,0.0005,1e-05,1,5000,500.0,2.0,lstm,hyperband,0.8476228099829877,0.9208893280632411,0.894293295463039,0.8321931231070728,0.7994462768957326,0.8230579328505596,0.8158569035182812
rehearsal,128,0.0,0.001,1e-05,1,2000,500.0,10.0,pool,hyperband,0.6616324161803094,0.8808300395256917,0.6529822856715749,0.6336718332442544,0.6140686685010168,0.5945029624753128,0.5937387076640058
rehearsal,256,0.3,0.001,1e-05,1,2000,2000.0,5.0,lstm,hyperband,0.5166821911089383,0.5247035573122529,0.5154720083713282,0.5299483342241226,0.5016492061593151,0.5014812376563529,0.5268388029302585
rehearsal,256,0.3,0.001,0.0001,1,5000,1000.0,10.0,gcn,hyperband,0.3926612060025605,0.4958102766798419,0.3907616413782794,0.3969178692321397,0.3995180558166561,0.3369980250164582,0.33596136789198777
rehearsal,128,0.3,0.001,0.0,1,10000,2000.0,10.0,mean,hyperband,0.3870235223480469,0.48464426877470357,0.43407579041781896,0.4090326028861571,0.4078068121614,0.3054476629361422,0.28113399691205937
rehearsal,128,0.0,0.001,1e-05,1,2000,2000.0,10.0,lstm,hyperband,0.3563775473030277,0.6461067193675889,0.2905486209731669,0.2861927667913772,0.3098969459778169,0.3055957867017775,0.2999244440064387
rehearsal,64,0.5,0.001,0.0001,1,2000,1000.0,10.0,pool,hyperband,0.3480731381990181,0.49488142292490117,0.40959712983033114,0.3836094779975058,0.35052039717669575,0.2260204081632653,0.22380999310140928
rehearsal,64,0.5,0.0001,0.0001,1,2000,500.0,5.0,gcn,hyperband,0.33829331677292074,0.6444861660079051,0.4267321922415726,0.39283805451630144,0.23355493650983541,0.17105003291639237,0.16109851844551756
rehearsal,256,0.0,0.0001,0.0,1,10000,1000.0,5.0,mean,hyperband,0.32842320732581626,0.4359881422924901,0.35729501457508034,0.3402458578300374,0.3196041905217644,0.3009381171823568,0.21646792155316844
rehearsal,128,0.5,0.001,0.0001,3,10000,500.0,2.0,gcn,hyperband,0.6354664724417309,0.6794664031620553,0.6481052395545257,0.6384286477819348,0.6236904619486268,0.600543120473996,0.6225649617292467
rehearsal,128,0.5,0.001,0.0,3,5000,2000.0,5.0,lstm,hyperband,0.5590437973601111,0.526897233201581,0.5343822408251738,0.55709959023695,0.5770854340061183,0.573420013166557,0.5853782727242863
rehearsal,256,0.5,0.0005,0.0,3,2000,1000.0,10.0,pool,hyperband,0.538014270101016,0.5084584980237155,0.571604753718514,0.5945661856404775,0.5834259053543657,0.519535878867676,0.45049439900134686
rehearsal,128,0.3,0.0005,1e-05,3,2000,500.0,10.0,gcn,hyperband,0.4682855518344647,0.5975098814229249,0.5576463113835115,0.4988063424193836,0.44928477432365455,0.3939598420013167,0.31250615945599686
rehearsal,256,0.3,0.0005,0.0,3,2000,2000.0,2.0,gcn,hyperband,0.45970714668308194,0.4978656126482213,0.4896666417519994,0.4585248530197755,0.472510382308205,0.41899275839368005,0.4206826319766105
rehearsal,64,0.5,0.001,1e-05,3,2000,1000.0,2.0,pool,hyperband,0.4572045903990614,0.6241699604743083,0.5007474400179386,0.4709246392303581,0.41636901201442417,0.3749670836076366,0.3560494070497027
rehearsal,128,0.5,0.001,0.0,9,10000,1000.0,5.0,pool,hyperband,0.7763166853064374,0.6725494071146245,0.8453920322894087,0.8025298414395154,0.7679831832242408,0.7540157998683344,0.8154298479025
rehearsal,128,0.0,0.001,1e-05,9,2000,2000.0,5.0,mean,hyperband,0.65527955793982,0.7179446640316206,0.7344345616264295,0.6610546944592909,0.6178626971784048,0.5867182356813693,0.6136624946618048
rehearsal,128,0.3,0.0005,0.0,27,2000,2000.0,5.0,mean,hyperband,0.7455553087653422,0.8248023715415019,0.8517079004409897,0.77632282202031,0.696528976466768,0.6797399605003291,0.6442298216221544
ewc,256,0.3,0.001,1e-05,1,5000,2000.0,2.0,pool,hyperband,0.640797252783869,0.6323715415019763,0.6543650497047612,0.658382326741493,0.6396356365252166,0.6318301514154049,0.6281988108143622
ewc,64,0.0,0.0005,0.0001,1,10000,1000.0,2.0,pool,hyperband,0.5248915067283436,0.5860869565217391,0.5638687495328499,0.5402814893996081,0.5165518773605865,0.4748847926267281,0.4676751749285503
ewc,256,0.5,0.001,1e-05,1,5000,1000.0,5.0,lstm,hyperband,0.4775221876327511,0.7001185770750988,0.6259623290230959,0.473205059682879,0.3877087143028045,0.35594140882159314,0.3221970368910351
ewc,256,0.5,0.0005,0.0,1,2000,500.0,5.0,pool,hyperband,0.4300017235298332,0.5447628458498024,0.5063532401524777,0.4588811687154819,0.4274605643190402,0.3596938775510204,0.2828586445911764
ewc,128,0.0,0.0001,0.0001,1,10000,1000.0,2.0,gcn,hyperband,0.4197304090261779,0.7776284584980238,0.6832349203976381,0.5688758239800463,0.3161861466682618,0.08633969716919025,0.08611740744390789
ewc,128,0.5,0.0005,0.0,1,5000,1000.0,5.0,pool,hyperband,0.417685198575317,0.5455533596837945,0.5123140742955378,0.4027614466417246,0.3779501991010545,0.3417215273206057,0.325810584409185
ewc,256,0.5,0.0005,0.0,1,2000,500.0,2.0,pool,hyperband,0.40062903863969623,0.5420158102766799,0.41441811794603484,0.3966862640299305,0.379932664536086,0.3349078341013825,0.3358135409480635
ewc,128,0.5,0.001,1e-05,1,10000,500.0,2.0,gcn,hyperband,0.37903673041845276,0.6158893280632411,0.39556394349353463,0.3520399073579191,0.32616683472048946,0.30495391705069125,0.2796064518248415
ewc,128,0.3,0.0005,0.0,1,2000,2000.0,5.0,mean,hyperband,0.3443541338578755,0.5405138339920948,0.37678451304282834,0.33522180652057726,0.29735272503546223,0.2659809084924292,0.25027101606386126
ewc,128,0.0,0.0005,1e-05,3,5000,2000.0,5.0,lstm,hyperband,0.6915980172903771,0.6827272727272727,0.7320988115703715,0.7260823089257081,0.7122519781928802,0.6566655694535879,0.6397621628724418
ewc,256,0.0,0.001,1e-05,3,5000,2000.0,5.0,pool,hyperband,0.6908287399793993,0.8852766798418973,0.8319941699678601,0.7198824158204169,0.5833233640387606,0.5373271889400921,0.5871686212673697
ewc,128,0.0,0.0005,0.0001,3,10000,500.0,2.0,pool,hyperband,0.5093654051221655,0.5835573122529645,0.5455938410942522,0.5380188847318724,0.5135269085502367,0.4501316655694536,0.42536381853421373
ewc,256,0.0,0.0005,0.0001,3,5000,1000.0,5.0,lstm,hyperband,0.5055850701960111,0.5389920948616601,0.5071380521713132,0.5048102618920364,0.48958351135645073,0.4836405529953917,0.5093459478992148
ewc,128,0.3,0.001,0.0001,3,5000,1000.0,10.0,lstm,hyperband,0.4884940740129829,0.538695652173913,0.5400814709619554,0.5088900766078746,0.47199767573017964,0.4381994733377222,0.43310009526625276
ewc,128,0.5,0.001,0.0001,3,2000,1000.0,2.0,pool,hyperband,0.4802982288139741,0.57199604743083,0.507287540174901,0.4643506146445751,0.4442431596397382,0.4438610928242265,0.45005091816957393
ewc,256,0.0,0.001,0.0001,9,10000,1000.0,10.0,gcn,hyperband,0.8503582280525568,0.8813636363636363,0.9137080499289932,0.8706930340281489,0.8560661733290038,0.8028637261356155,0.7774547485299431
ewc,128,0.5,0.001,0.0,9,5000,1000.0,5.0,mean,hyperband,0.614413261713639,0.7357509881422925,0.6850287764406906,0.6300195973632639,0.5653957240271392,0.5332784726793943,0.5370060116290529
ewc,256,0.5,0.001,1e-05,27,10000,500.0,10.0,lstm,hyperband,0.4704904984716359,0.9933794466403162,0.44184916660438,0.24673080349189383,0.3632697007502606,0.38341013824884795,0.3943037350941165
si,256,0.0,0.001,0.0001,1,5000,1000.0,10.0,lstm,hyperband,0.6225128912842043,0.6035375494071146,0.6185626728455041,0.6171744165330483,0.6185292157298378,0.6308591178406847,0.6464143753490358
si,64,0.0,0.0001,0.0001,1,10000,1000.0,2.0,pool,hyperband,0.5644149700118819,0.6955138339920949,0.6634090739218178,0.6344913593443792,0.6013022747081845,0.5306616194865043,0.2611116586183108
si,128,0.3,0.0005,1e-05,1,2000,500.0,5.0,mean,hyperband,0.5482450429238557,0.8098814229249012,0.6864302264743254,0.6076429716729022,0.513868712935587,0.3541639236339697,0.3174829999014487
si,64,0.0,0.001,1e-05,1,5000,2000.0,10.0,mean,hyperband,0.4569957447403156,0.7802569169960474,0.7155243291725839,0.45980758952431855,0.2607454753644489,0.2542955892034233,0.27134456818107155
si,64,0.3,0.001,1e-05,1,10000,2000.0,5.0,pool,hyperband,0.3831777923715365,0.715197628458498,0.5749308617983406,0.4085872082665241,0.2832020234819613,0.16120803159973668,0.15594100062415822
si,128,0.5,0.0001,1e-05,1,5000,1000.0,10.0,lstm,hyperband,0.38159509595993324,0.536205533596838,0.45050078481201883,0.38594334580438266,0.3544169671696888,0.2898782093482554,0.27262573502841564
si,256,0.5,0.001,1e-05,1,10000,1000.0,2.0,lstm,hyperband,0.37753560657363927,0.5269169960474308,0.4082891097989386,0.3880277926242651,0.3432228735494676,0.3075049374588545,0.291251929962879
si,256,0.3,0.001,0.0001,1,5000,500.0,2.0,gcn,hyperband,0.36644877655974234,0.4451383399209486,0.4340571044173705,0.3773205059682879,0.36373113667048346,0.2944535878867676,0.2839919844945961
si,128,0.0,0.001,0.0,1,10000,500.0,5.0,pool,hyperband,0.3645097643830674,0.5162845849802371,0.4366731444801555,0.4040263673614823,0.38288927246936577,0.2174621461487821,0.22972307085838178
si,256,0.0,0.001,0.0001,3,2000,500.0,5.0,mean,hyperband,0.6884947019981552,0.7362845849802372,0.7457769638986471,0.6986281845715304,0.6668090851605626,0.6408492429229756,0.6426201504549784
si,256,0.3,0.001,1e-05,3,5000,1000.0,10.0,pool,hyperband,0.5263750315105022,0.5990909090909091,0.7039016368936393,0.5800285052556565,0.4555739750140994,0.42004608294930873,0.39960907985940014
si,128,0.0,0.001,0.0,3,5000,500.0,2.0,mean,hyperband,0.47629891166015237,0.6850790513833992,0.4935720158457284,0.4995724211651523,0.4561208620306599,0.35269914417379855,0.370749975362176
si,256,0.0,0.0001,1e-05,3,2000,1000.0,5.0,pool,hyperband,0.4274148902770473,0.448399209486166,0.45616264294790343,0.43703901656867983,0.41915471775502877,0.4009710335747202,0.40276272132978547
si,64,0.0,0.001,0.0001,3,10000,2000.0,5.0,gcn,hyperband,0.3955872788573754,0.464703557312253,0.47417594738022273,0.43775164796009264,0.3481277664792439,0.3286537195523371,0.32011103446010314
si,128,0.5,0.0005,0.0001,3,2000,1000.0,2.0,pool,hyperband,0.33602847652713025,0.5675098814229249,0.41720233201285595,0.3604489577765901,0.26994001333037104,0.220687952600395,0.18038172201964456
si,256,0.3,0.0005,0.0,9,5000,1000.0,10.0,gcn,hyperband,0.6569673473737234,0.6726482213438735,0.7232042753569026,0.6839301621236415,0.6477022200194829,0.6080480579328505,0.6062711474655892
si,128,0.5,0.001,0.0,9,5000,500.0,2.0,mean,hyperband,0.6178321075423798,0.7737747035573123,0.6929142686299424,0.6206306787814003,0.5688137678806419,0.5279624753127057,0.5228967510922768
si,256,0.3,0.0001,0.0001,27,10000,2000.0,10.0,gcn,hyperband,0.5435663376745666,0.71899209486166,0.7059197249420734,0.6015677890611082,0.4864730914497633,0.38400263331138906,0.36444269242140537
gen_replay,256,0.0,0.0005,0.0001,1,10000,1000.0,10.0,pool,hyperband,0.6096532073843178,0.37112648221343875,0.39528365348680766,0.6317477284874399,0.7085434006118299,0.747975641869651,0.8032423376367399
gen_replay,128,0.3,0.001,0.0,1,5000,1000.0,2.0,lstm,hyperband,0.6073215280298291,0.6493083003952569,0.615217878765229,0.6035809727418493,0.5956795925691727,0.5855003291639236,0.5946420945435432
gen_replay,256,0.3,0.001,0.0001,1,2000,1000.0,10.0,pool,hyperband,0.6015461270454265,0.5207114624505929,0.5957844382988265,0.6349367539640122,0.6332780749577017,0.6149934167215273,0.6095726158798989
